champion_id,champion_name,level,hp,mp,armor,spellblock,attackdamage,attackspeed,hpregen,mpregen
Sylas,사일러스,14,2252,1310.0,94.60000000000001,65.15,100.0,0.9384750000000001,20.700000000000003,18.4
Sylas,사일러스,15,2381,1380.0,99.8,67.69999999999999,103.0,0.9610500000000001,21.6,19.200000000000003
Sylas,사일러스,16,2510,1450.0,105.0,70.25,106.0,0.983625,22.5,20.0
Sylas,사일러스,17,2639,1520.0,110.2,72.8,109.0,1.0062,23.4,20.8
Sylas,사일러스,18,2768,1590.0,115.4,75.35,112.0,1.0287750000000002,24.3,21.6
Syndra,신드라,1,563,480.0,25.0,30.0,54.0,0.658,6.5,8.0
Syndra,신드라,2,667,520.0,29.6,31.3,56.9,0.6711600000000001,7.1,8.8
Syndra,신드라,3,771,560.0,34.2,32.6,59.8,0.68432,7.7,9.6
Syndra,신드라,4,875,600.0,38.8,33.9,62.7,0.6974800000000001,8.3,10.4
Syndra,신드라,5,979,640.0,43.4,35.2,65.6,0.71064,8.9,11.2
Syndra,신드라,6,1083,680.0,48.0,36.5,68.5,0.7238000000000001,9.5,12.0
Syndra,신드라,7,1187,720.0,52.599999999999994,37.8,71.4,0.7369600000000001,10.1,12.8
Syndra,신드라,8,1291,760.0,57.199999999999996,39.1,74.3,0.7501200000000001,10.7,13.600000000000001
Syndra,신드라,9,1395,800.0,61.8,40.4,77.2,0.76328,11.3,14.4
Syndra,신드라,10,1499,840.0,66.4,41.7,80.1,0.77644,11.899999999999999,15.2
Syndra,신드라,11,1603,880.0,71.0,43.0,83.0,0.7896,12.5,16.0
Syndra,신드라,12,1707,920.0,75.6,44.3,85.9,0.80276,13.1,16.8
Syndra,신드라,13,1811,960.0,80.19999999999999,45.6,88.8,0.81592,13.7,17.6
Syndra,신드라,14,1915,1000.0,84.8,46.900000000000006,91.69999999999999,0.82908,14.3,18.4
Syndra,신드라,15,2019,1040.0,89.39999999999999,48.2,94.6,0.8422400000000001,14.9,19.200000000000003
Syndra,신드라,16,2123,1080.0,94.0,49.5,97.5,0.8554,15.5,20.0
Syndra,신드라,17,2227,1120.0,98.6,50.8,100.4,0.8685600000000001,16.1,20.8
Syndra,신드라,18,2331,1160.0,103.19999999999999,52.1,103.3,0.8817200000000001,16.7,21.6
TahmKench,탐 켄치,1,640,325.0,42.0,32.0,56.0,0.658,6.5,8.0
TahmKench,탐 켄치,2,743,375.0,46.7,34.05,59.2,0.67445,7.05,9.0
TahmKench,탐 켄치,3,846,425.0,51.4,36.1,62.4,0.6909000000000001,7.6,10.0
TahmKench,탐 켄치,4,949,475.0,56.1,38.15,65.6,0.70735,8.15,11.0
TahmKench,탐 켄치,5,1052,525.0,60.8,40.2,68.8,0.7238000000000001,8.7,12.0
TahmKench,탐 켄치,6,1155,575.0,65.5,42.25,72.0,0.7402500000000001,9.25,13.0
TahmKench,탐 켄치,7,1258,625.0,70.2,44.3,75.2,0.7566999999999999,9.8,14.0
TahmKench,탐 켄치,8,1361,675.0,74.9,46.349999999999994,78.4,0.7731500000000001,10.350000000000001,15.0
TahmKench,탐 켄치,9,1464,725.0,79.6,48.4,81.6,0.7896,10.9,16.0
TahmKench,탐 켄치,10,1567,775.0,84.30000000000001,50.45,84.8,0.80605,11.45,17.0
TahmKench,탐 켄치,11,1670,825.0,89.0,52.5,88.0,0.8225,12.0,18.0
TahmKench,탐 켄치,12,1773,875.0,93.7,54.55,91.2,0.83895,12.55,19.0
TahmKench,탐 켄치,13,1876,925.0,98.4,56.599999999999994,94.4,0.8554,13.100000000000001,20.0
TahmKench,탐 켄치,14,1979,975.0,103.1,58.65,97.6,0.87185,13.65,21.0
TahmKench,탐 켄치,15,2082,1025.0,107.8,60.699999999999996,100.80000000000001,0.8883000000000001,14.200000000000001,22.0
TahmKench,탐 켄치,16,2185,1075.0,112.5,62.75,104.0,0.90475,14.75,23.0
TahmKench,탐 켄치,17,2288,1125.0,117.2,64.8,107.2,0.9212,15.3,24.0
TahmKench,탐 켄치,18,2391,1175.0,121.9,66.85,110.4,0.9376500000000001,15.850000000000001,25.0
Taliyah,탈리야,1,550,470.0,18.0,30.0,58.0,0.658,6.5,8.0
Taliyah,탈리야,2,654,500.0,22.7,31.3,61.3,0.6669488000000001,7.15,8.8
Taliyah,탈리야,3,758,530.0,27.4,32.6,64.6,0.6758976000000001,7.8,9.6
Taliyah,탈리야,4,862,560.0,32.1,33.9,67.9,0.6848464,8.45,10.4
Taliyah,탈리야,5,966,590.0,36.8,35.2,71.2,0.6937952000000001,9.1,11.2
Taliyah,탈리야,6,1070,620.0,41.5,36.5,74.5,0.702744,9.75,12.0
Taliyah,탈리야,7,1174,650.0,46.2,37.8,77.8,0.7116928,10.4,12.8
Taliyah,탈리야,8,1278,680.0,50.9,39.1,81.1,0.7206416,11.05,13.600000000000001
Taliyah,탈리야,9,1382,710.0,55.6,40.4,84.4,0.7295904000000001,11.7,14.4
Taliyah,탈리야,10,1486,740.0,60.300000000000004,41.7,87.7,0.7385392000000001,12.350000000000001,15.2
Taliyah,탈리야,11,1590,770.0,65.0,43.0,91.0,0.7474880000000002,13.0,16.0
Taliyah,탈리야,12,1694,800.0,69.7,44.3,94.3,0.7564368,13.65,16.8
Taliyah,탈리야,13,1798,830.0,74.4,45.6,97.6,0.7653856,14.3,17.6
Taliyah,탈리야,14,1902,860.0,79.1,46.900000000000006,100.9,0.7743344000000001,14.950000000000001,18.4
Taliyah,탈리야,15,2006,890.0,83.8,48.2,104.19999999999999,0.7832832,15.6,19.200000000000003
Taliyah,탈리야,16,2110,920.0,88.5,49.5,107.5,0.792232,16.25,20.0
Taliyah,탈리야,17,2214,950.0,93.2,50.8,110.8,0.8011808,16.9,20.8
Taliyah,탈리야,18,2318,980.0,97.9,52.1,114.1,0.8101296000000001,17.55,21.6
Talon,탈론,1,658,400.0,30.0,39.0,68.0,0.625,8.5,7.6
Talon,탈론,2,767,437.0,34.7,41.05,71.1,0.643125,9.25,8.4
Talon,탈론,3,876,474.0,39.4,43.1,74.2,0.66125,10.0,9.2
Talon,탈론,4,985,511.0,44.1,45.15,77.3,0.679375,10.75,10.0
Talon,탈론,5,1094,548.0,48.8,47.2,80.4,0.6975,11.5,10.8
Talon,탈론,6,1203,585.0,53.5,49.25,83.5,0.715625,12.25,11.6
Talon,탈론,7,1312,622.0,58.2,51.3,86.6,0.7337499999999999,13.0,12.4
Talon,탈론,8,1421,659.0,62.9,53.349999999999994,89.7,0.7518750000000001,13.75,13.2
Talon,탈론,9,1530,696.0,67.6,55.4,92.8,0.77,14.5,14.0
Talon,탈론,10,1639,733.0,72.30000000000001,57.45,95.9,0.7881250000000001,15.25,14.8
Talon,탈론,11,1748,770.0,77.0,59.5,99.0,0.80625,16.0,15.6
Talon,탈론,12,1857,807.0,81.7,61.55,102.1,0.824375,16.75,16.4
Talon,탈론,13,1966,844.0,86.4,63.599999999999994,105.2,0.8424999999999999,17.5,17.200000000000003
Talon,탈론,14,2075,881.0,91.1,65.65,108.30000000000001,0.860625,18.25,18.0
Talon,탈론,15,2184,918.0,95.8,67.69999999999999,111.4,0.8787499999999999,19.0,18.8
Talon,탈론,16,2293,955.0,100.5,69.75,114.5,0.8968750000000001,19.75,19.6
Talon,탈론,17,2402,992.0,105.2,71.8,117.6,0.915,20.5,20.4
Talon,탈론,18,2511,1029.0,109.9,73.85,120.7,0.933125,21.25,21.200000000000003
Taric,타릭,1,645,300.0,40.0,28.0,55.0,0.625,6.0,8.5
Taric,타릭,2,744,360.0,44.3,30.05,58.5,0.6375,6.5,9.3
Taric,타릭,3,843,420.0,48.6,32.1,62.0,0.65,7.0,10.1
Taric,타릭,4,942,480.0,52.9,34.15,65.5,0.6625000000000001,7.5,10.9
Taric,타릭,5,1041,540.0,57.2,36.2,69.0,0.675,8.0,11.7
Taric,타릭,6,1140,600.0,61.5,38.25,72.5,0.6875,8.5,12.5
Taric,타릭,7,1239,660.0,65.8,40.3,76.0,0.7000000000000001,9.0,13.3
Taric,타릭,8,1338,720.0,70.1,42.349999999999994,79.5,0.7125000000000001,9.5,14.100000000000001
Taric,타릭,9,1437,780.0,74.4,44.4,83.0,0.725,10.0,14.9
Taric,타릭,10,1536,840.0,78.69999999999999,46.45,86.5,0.7374999999999999,10.5,15.7
Taric,타릭,11,1635,900.0,83.0,48.5,90.0,0.75,11.0,16.5
Taric,타릭,12,1734,960.0,87.3,50.55,93.5,0.7625,11.5,17.3
Taric,타릭,13,1833,1020.0,91.6,52.599999999999994,97.0,0.775,12.0,18.1
Taric,타릭,14,1932,1080.0,95.9,54.65,100.5,0.7875,12.5,18.9
Taric,타릭,15,2031,1140.0,100.19999999999999,56.699999999999996,104.0,0.8,13.0,19.700000000000003
Taric,타릭,16,2130,1200.0,104.5,58.75,107.5,0.8125,13.5,20.5
Taric,타릭,17,2229,1260.0,108.8,60.8,111.0,0.8250000000000001,14.0,21.3
Taric,타릭,18,2328,1320.0,113.1,62.849999999999994,114.5,0.8375,14.5,22.1
Teemo,티모,1,598,334.0,24.0,30.0,54.0,0.69,5.5,9.6
Teemo,티모,2,702,359.0,28.95,31.3,57.0,0.713322,6.15,10.049999999999999
Teemo,티모,3,806,384.0,33.9,32.6,60.0,0.736644,6.8,10.5
Teemo,티모,4,910,409.0,38.85,33.9,63.0,0.7599659999999999,7.45,10.95
Teemo,티모,5,1014,434.0,43.8,35.2,66.0,0.783288,8.1,11.4
Teemo,티모,6,1118,459.0,48.75,36.5,69.0,0.8066099999999999,8.75,11.85
Teemo,티모,7,1222,484.0,53.7,37.8,72.0,0.8299319999999999,9.4,12.3
Teemo,티모,8,1326,509.0,58.65,39.1,75.0,0.8532539999999998,10.05,12.75
Teemo,티모,9,1430,534.0,63.6,40.4,78.0,0.8765759999999999,10.7,13.2
Teemo,티모,10,1534,559.0,68.55000000000001,41.7,81.0,0.899898,11.350000000000001,13.649999999999999
Teemo,티모,11,1638,584.0,73.5,43.0,84.0,0.9232199999999999,12.0,14.1
Teemo,티모,12,1742,609.0,78.45,44.3,87.0,0.9465419999999999,12.65,14.55
Teemo,티모,13,1846,634.0,83.4,45.6,90.0,0.969864,13.3,15.0
Teemo,티모,14,1950,659.0,88.35000000000001,46.900000000000006,93.0,0.9931859999999999,13.950000000000001,15.45
Teemo,티모,15,2054,684.0,93.3,48.2,96.0,1.0165079999999997,14.6,15.899999999999999
Teemo,티모,16,2158,709.0,98.25,49.5,99.0,1.0398299999999998,15.25,16.35
Teemo,티모,17,2262,734.0,103.2,50.8,102.0,1.0631519999999999,15.9,16.8
Teemo,티모,18,2366,759.0,108.15,52.1,105.0,1.086474,16.55,17.25
Thresh,쓰레쉬,1,600,274.0,33.0,30.0,56.0,0.625,7.0,6.0
Thresh,쓰레쉬,2,720,318.0,33.0,31.55,58.2,0.646875,7.55,6.8
Thresh,쓰레쉬,3,840,362.0,33.0,33.1,60.4,0.6687500000000001,8.1,7.6
Thresh,쓰레쉬,4,960,406.0,33.0,34.65,62.6,0.690625,8.65,8.4
Thresh,쓰레쉬,5,1080,450.0,33.0,36.2,64.8,0.7125000000000001,9.2,9.2
Thresh,쓰레쉬,6,1200,494.0,33.0,37.75,67.0,0.734375,9.75,10.0
Thresh,쓰레쉬,7,1320,538.0,33.0,39.3,69.2,0.75625,10.3,10.8
Thresh,쓰레쉬,8,1440,582.0,33.0,40.85,71.4,0.7781250000000001,10.850000000000001,11.600000000000001
Thresh,쓰레쉬,9,1560,626.0,33.0,42.4,73.6,0.8,11.4,12.4
Thresh,쓰레쉬,10,1680,670.0,33.0,43.95,75.8,0.8218749999999999,11.95,13.2
Thresh,쓰레쉬,11,1800,714.0,33.0,45.5,78.0,0.84375,12.5,14.0
Thresh,쓰레쉬,12,1920,758.0,33.0,47.05,80.2,0.865625,13.05,14.8
Thresh,쓰레쉬,13,2040,802.0,33.0,48.6,82.4,0.8875,13.600000000000001,15.600000000000001
Thresh,쓰레쉬,14,2160,846.0,33.0,50.150000000000006,84.6,0.909375,14.15,16.4
Thresh,쓰레쉬,15,2280,890.0,33.0,51.7,86.80000000000001,0.93125,14.700000000000001,17.200000000000003
Thresh,쓰레쉬,16,2400,934.0,33.0,53.25,89.0,0.953125,15.25,18.0
Thresh,쓰레쉬,17,2520,978.0,33.0,54.8,91.2,0.9750000000000001,15.8,18.8
Thresh,쓰레쉬,18,2640,1022.0,33.0,56.35,93.4,0.9968750000000002,16.35,19.6
Tristana,트리스타나,1,640,250.0,30.0,28.0,59.0,0.656,4.0,7.2
Tristana,트리스타나,2,742,282.0,34.5,29.3,62.7,0.66584,4.65,7.65
Tristana,트리스타나,3,844,314.0,39.0,30.6,66.4,0.6756800000000001,5.3,8.1
Tristana,트리스타나,4,946,346.0,43.5,31.9,70.1,0.68552,5.95,8.55
Tristana,트리스타나,5,1048,378.0,48.0,33.2,73.8,0.6953600000000001,6.6,9.0
Tristana,트리스타나,6,1150,410.0,52.5,34.5,77.5,0.7052,7.25,9.45
Tristana,트리스타나,7,1252,442.0,57.0,35.8,81.2,0.7150400000000001,7.9,9.9
Tristana,트리스타나,8,1354,474.0,61.5,37.1,84.9,0.72488,8.55,10.35
Tristana,트리스타나,9,1456,506.0,66.0,38.4,88.6,0.7347200000000002,9.2,10.8
Tristana,트리스타나,10,1558,538.0,70.5,39.7,92.30000000000001,0.74456,9.850000000000001,11.25
Tristana,트리스타나,11,1660,570.0,75.0,41.0,96.0,0.7544,10.5,11.7
Tristana,트리스타나,12,1762,602.0,79.5,42.3,99.7,0.76424,11.15,12.15
Tristana,트리스타나,13,1864,634.0,84.0,43.6,103.4,0.77408,11.8,12.600000000000001
Tristana,트리스타나,14,1966,666.0,88.5,44.900000000000006,107.1,0.7839200000000001,12.450000000000001,13.05
Tristana,트리스타나,15,2068,698.0,93.0,46.2,110.80000000000001,0.79376,13.1,13.5
Tristana,트리스타나,16,2170,730.0,97.5,47.5,114.5,0.8036000000000001,13.75,13.95
Tristana,트리스타나,17,2272,762.0,102.0,48.8,118.2,0.81344,14.4,14.4
Tristana,트리스타나,18,2374,794.0,106.5,50.1,121.9,0.82328,15.05,14.850000000000001
Trundle,트런들,1,650,340.0,37.0,32.0,68.0,0.67,6.0,7.5
Trundle,트런들,2,760,385.0,40.9,34.05,72.0,0.68943,6.75,8.1
Trundle,트런들,3,870,430.0,44.8,36.1,76.0,0.70886,7.5,8.7
Trundle,트런들,4,980,475.0,48.7,38.15,80.0,0.72829,8.25,9.3
Trundle,트런들,5,1090,520.0,52.6,40.2,84.0,0.7477200000000002,9.0,9.9
Trundle,트런들,6,1200,565.0,56.5,42.25,88.0,0.7671500000000001,9.75,10.5
Trundle,트런들,7,1310,610.0,60.4,44.3,92.0,0.7865800000000001,10.5,11.1
Trundle,트런들,8,1420,655.0,64.3,46.349999999999994,96.0,0.8060100000000001,11.25,11.7
Trundle,트런들,9,1530,700.0,68.2,48.4,100.0,0.8254400000000001,12.0,12.3
Trundle,트런들,10,1640,745.0,72.1,50.45,104.0,0.8448700000000001,12.75,12.899999999999999
Trundle,트런들,11,1750,790.0,76.0,52.5,108.0,0.8643000000000001,13.5,13.5
Trundle,트런들,12,1860,835.0,79.9,54.55,112.0,0.88373,14.25,14.1
Trundle,트런들,13,1970,880.0,83.8,56.599999999999994,116.0,0.90316,15.0,14.7
Trundle,트런들,14,2080,925.0,87.69999999999999,58.65,120.0,0.92259,15.75,15.3
Trundle,트런들,15,2190,970.0,91.6,60.699999999999996,124.0,0.94202,16.5,15.9
Trundle,트런들,16,2300,1015.0,95.5,62.75,128.0,0.9614500000000001,17.25,16.5
Trundle,트런들,17,2410,1060.0,99.4,64.8,132.0,0.9808800000000001,18.0,17.1
Trundle,트런들,18,2520,1105.0,103.3,66.85,136.0,1.00031,18.75,17.7
Tryndamere,트린다미어,1,696,100.0,33.0,32.0,66.0,0.67,8.5,0.0
Tryndamere,트린다미어,2,804,100.0,37.3,34.05,70.0,0.6927800000000001,9.4,0.0
Tryndamere,트린다미어,3,912,100.0,41.6,36.1,74.0,0.7155600000000001,10.3,0.0
Tryndamere,트린다미어,4,1020,100.0,45.9,38.15,78.0,0.7383400000000001,11.2,0.0
Tryndamere,트린다미어,5,1128,100.0,50.2,40.2,82.0,0.7611200000000001,12.1,0.0
Tryndamere,트린다미어,6,1236,100.0,54.5,42.25,86.0,0.7839,13.0,0.0
Tryndamere,트린다미어,7,1344,100.0,58.8,44.3,90.0,0.8066800000000001,13.9,0.0
Tryndamere,트린다미어,8,1452,100.0,63.099999999999994,46.349999999999994,94.0,0.8294600000000001,14.8,0.0
Tryndamere,트린다미어,9,1560,100.0,67.4,48.4,98.0,0.8522400000000001,15.7,0.0
Tryndamere,트린다미어,10,1668,100.0,71.69999999999999,50.45,102.0,0.8750200000000001,16.6,0.0
Tryndamere,트린다미어,11,1776,100.0,76.0,52.5,106.0,0.8978000000000002,17.5,0.0
Tryndamere,트린다미어,12,1884,100.0,80.3,54.55,110.0,0.9205800000000002,18.4,0.0
Tryndamere,트린다미어,13,1992,100.0,84.6,56.599999999999994,114.0,0.94336,19.3,0.0
Tryndamere,트린다미어,14,2100,100.0,88.9,58.65,118.0,0.9661400000000002,20.200000000000003,0.0
Tryndamere,트린다미어,15,2208,100.0,93.19999999999999,60.699999999999996,122.0,0.98892,21.1,0.0
Tryndamere,트린다미어,16,2316,100.0,97.5,62.75,126.0,1.0117,22.0,0.0
Tryndamere,트린다미어,17,2424,100.0,101.8,64.8,130.0,1.03448,22.9,0.0
Tryndamere,트린다미어,18,2532,100.0,106.1,66.85,134.0,1.05726,23.8,0.0
TwistedFate,트위스티드 페이트,1,604,333.0,21.0,30.0,52.0,0.625,5.5,8.0
TwistedFate,트위스티드 페이트,2,712,372.0,25.35,31.3,55.3,0.640625,6.1,8.8
TwistedFate,트위스티드 페이트,3,820,411.0,29.7,32.6,58.6,0.65625,6.7,9.6
TwistedFate,트위스티드 페이트,4,928,450.0,34.05,33.9,61.9,0.671875,7.3,10.4
TwistedFate,트위스티드 페이트,5,1036,489.0,38.4,35.2,65.2,0.6875,7.9,11.2
TwistedFate,트위스티드 페이트,6,1144,528.0,42.75,36.5,68.5,0.703125,8.5,12.0
TwistedFate,트위스티드 페이트,7,1252,567.0,47.099999999999994,37.8,71.8,0.71875,9.1,12.8
TwistedFate,트위스티드 페이트,8,1360,606.0,51.449999999999996,39.1,75.1,0.734375,9.7,13.600000000000001
TwistedFate,트위스티드 페이트,9,1468,645.0,55.8,40.4,78.4,0.75,10.3,14.4
TwistedFate,트위스티드 페이트,10,1576,684.0,60.15,41.7,81.7,0.765625,10.899999999999999,15.2
TwistedFate,트위스티드 페이트,11,1684,723.0,64.5,43.0,85.0,0.78125,11.5,16.0
TwistedFate,트위스티드 페이트,12,1792,762.0,68.85,44.3,88.3,0.796875,12.1,16.8
TwistedFate,트위스티드 페이트,13,1900,801.0,73.19999999999999,45.6,91.6,0.8125,12.7,17.6
TwistedFate,트위스티드 페이트,14,2008,840.0,77.55,46.900000000000006,94.9,0.828125,13.3,18.4
TwistedFate,트위스티드 페이트,15,2116,879.0,81.89999999999999,48.2,98.19999999999999,0.84375,13.9,19.200000000000003
TwistedFate,트위스티드 페이트,16,2224,918.0,86.25,49.5,101.5,0.859375,14.5,20.0
TwistedFate,트위스티드 페이트,17,2332,957.0,90.6,50.8,104.8,0.875,15.1,20.8
TwistedFate,트위스티드 페이트,18,2440,996.0,94.94999999999999,52.1,108.1,0.890625,15.7,21.6
Twitch,트위치,1,630,300.0,27.0,30.0,59.0,0.679,3.75,7.25
Twitch,트위치,2,734,340.0,31.2,31.3,62.1,0.7019502000000001,4.35,7.95
Twitch,트위치,3,838,380.0,35.4,32.6,65.2,0.7249004000000001,4.95,8.65
Twitch,트위치,4,942,420.0,39.6,33.9,68.3,0.7478506,5.55,9.35
Twitch,트위치,5,1046,460.0,43.8,35.2,71.4,0.7708008000000001,6.15,10.05
Twitch,트위치,6,1150,500.0,48.0,36.5,74.5,0.7937510000000001,6.75,10.75
Twitch,트위치,7,1254,540.0,52.2,37.8,77.6,0.8167012,7.35,11.45
Twitch,트위치,8,1358,580.0,56.400000000000006,39.1,80.7,0.8396514,7.95,12.149999999999999
Twitch,트위치,9,1462,620.0,60.6,40.4,83.8,0.8626016000000001,8.55,12.85
Twitch,트위치,10,1566,660.0,64.80000000000001,41.7,86.9,0.8855518000000001,9.149999999999999,13.55
Twitch,트위치,11,1670,700.0,69.0,43.0,90.0,0.9085020000000001,9.75,14.25
Twitch,트위치,12,1774,740.0,73.2,44.3,93.1,0.9314522,10.35,14.95
Twitch,트위치,13,1878,780.0,77.4,45.6,96.2,0.9544024000000001,10.95,15.649999999999999
Twitch,트위치,14,1982,820.0,81.6,46.900000000000006,99.30000000000001,0.9773526000000001,11.55,16.35
Twitch,트위치,15,2086,860.0,85.80000000000001,48.2,102.4,1.0003028,12.15,17.049999999999997
Twitch,트위치,16,2190,900.0,90.0,49.5,105.5,1.023253,12.75,17.75
Twitch,트위치,17,2294,940.0,94.2,50.8,108.6,1.0462032,13.35,18.45
Twitch,트위치,18,2398,980.0,98.4,52.1,111.7,1.0691534,13.95,19.15
Udyr,우디르,1,664,271.0,31.0,32.0,62.0,0.65,6.0,7.5
Udyr,우디르,2,756,321.0,35.7,34.05,66.0,0.6695000000000001,6.75,7.95
Udyr,우디르,3,848,371.0,40.4,36.1,70.0,0.6890000000000001,7.5,8.4
Udyr,우디르,4,940,421.0,45.1,38.15,74.0,0.7085000000000001,8.25,8.85
Udyr,우디르,5,1032,471.0,49.8,40.2,78.0,0.7280000000000001,9.0,9.3
Udyr,우디르,6,1124,521.0,54.5,42.25,82.0,0.7474999999999999,9.75,9.75
Udyr,우디르,7,1216,571.0,59.2,44.3,86.0,0.767,10.5,10.2
Udyr,우디르,8,1308,621.0,63.9,46.349999999999994,90.0,0.7865,11.25,10.65
Udyr,우디르,9,1400,671.0,68.6,48.4,94.0,0.806,12.0,11.1
Udyr,우디르,10,1492,721.0,73.30000000000001,50.45,98.0,0.8255,12.75,11.55
Udyr,우디르,11,1584,771.0,78.0,52.5,102.0,0.8450000000000001,13.5,12.0
Udyr,우디르,12,1676,821.0,82.7,54.55,106.0,0.8645,14.25,12.45
Udyr,우디르,13,1768,871.0,87.4,56.599999999999994,110.0,0.8839999999999999,15.0,12.9
Udyr,우디르,14,1860,921.0,92.1,58.65,114.0,0.9035000000000001,15.75,13.350000000000001
Udyr,우디르,15,1952,971.0,96.8,60.699999999999996,118.0,0.9229999999999999,16.5,13.8
Udyr,우디르,16,2044,1021.0,101.5,62.75,122.0,0.9425,17.25,14.25
Udyr,우디르,17,2136,1071.0,106.2,64.8,126.0,0.962,18.0,14.7
Udyr,우디르,18,2228,1121.0,110.9,66.85,130.0,0.9815,18.75,15.15
Urgot,우르곳,1,655,340.0,36.0,32.0,63.0,0.625,7.5,7.25
Urgot,우르곳,2,757,385.0,41.0,34.05,67.0,0.6484375,8.2,8.05
Urgot,우르곳,3,859,430.0,46.0,36.1,71.0,0.671875,8.9,8.85
Urgot,우르곳,4,961,475.0,51.0,38.15,75.0,0.6953125,9.6,9.65
Urgot,우르곳,5,1063,520.0,56.0,40.2,79.0,0.71875,10.3,10.45
Urgot,우르곳,6,1165,565.0,61.0,42.25,83.0,0.7421875,11.0,11.25
Urgot,우르곳,7,1267,610.0,66.0,44.3,87.0,0.765625,11.7,12.05
Urgot,우르곳,8,1369,655.0,71.0,46.349999999999994,91.0,0.7890625,12.399999999999999,12.850000000000001
Urgot,우르곳,9,1471,700.0,76.0,48.4,95.0,0.8125,13.1,13.65
Urgot,우르곳,10,1573,745.0,81.0,50.45,99.0,0.8359375,13.8,14.45
Urgot,우르곳,11,1675,790.0,86.0,52.5,103.0,0.859375,14.5,15.25
Urgot,우르곳,12,1777,835.0,91.0,54.55,107.0,0.8828125,15.2,16.05
Urgot,우르곳,13,1879,880.0,96.0,56.599999999999994,111.0,0.90625,15.899999999999999,16.85
Urgot,우르곳,14,1981,925.0,101.0,58.65,115.0,0.9296875,16.6,17.65
Urgot,우르곳,15,2083,970.0,106.0,60.699999999999996,119.0,0.953125,17.299999999999997,18.450000000000003
Urgot,우르곳,16,2185,1015.0,111.0,62.75,123.0,0.9765625,18.0,19.25
Urgot,우르곳,17,2287,1060.0,116.0,64.8,127.0,1.0,18.7,20.05
Urgot,우르곳,18,2389,1105.0,121.0,66.85,131.0,1.0234375,19.4,20.85
Varus,바루스,1,600,360.0,27.0,30.0,60.0,0.658,3.5,8.0
Varus,바루스,2,705,400.0,31.6,31.3,63.4,0.68432,4.05,8.8
Varus,바루스,3,810,440.0,36.2,32.6,66.8,0.71064,4.6,9.6
Varus,바루스,4,915,480.0,40.8,33.9,70.2,0.7369600000000001,5.15,10.4
Varus,바루스,5,1020,520.0,45.4,35.2,73.6,0.76328,5.7,11.2
Varus,바루스,6,1125,560.0,50.0,36.5,77.0,0.7896,6.25,12.0
Varus,바루스,7,1230,600.0,54.599999999999994,37.8,80.4,0.81592,6.800000000000001,12.8
Varus,바루스,8,1335,640.0,59.199999999999996,39.1,83.8,0.8422400000000001,7.3500000000000005,13.600000000000001
Varus,바루스,9,1440,680.0,63.8,40.4,87.2,0.8685600000000001,7.9,14.4
Varus,바루스,10,1545,720.0,68.4,41.7,90.6,0.89488,8.45,15.2
Varus,바루스,11,1650,760.0,73.0,43.0,94.0,0.9212,9.0,16.0
Varus,바루스,12,1755,800.0,77.6,44.3,97.4,0.94752,9.55,16.8
Varus,바루스,13,1860,840.0,82.19999999999999,45.6,100.8,0.97384,10.100000000000001,17.6
Varus,바루스,14,1965,880.0,86.8,46.900000000000006,104.19999999999999,1.0001600000000002,10.65,18.4
Varus,바루스,15,2070,920.0,91.39999999999999,48.2,107.6,1.02648,11.200000000000001,19.200000000000003
Varus,바루스,16,2175,960.0,96.0,49.5,111.0,1.0528000000000002,11.75,20.0
Varus,바루스,17,2280,1000.0,100.6,50.8,114.4,1.07912,12.3,20.8
Varus,바루스,18,2385,1040.0,105.19999999999999,52.1,117.8,1.1054400000000002,12.850000000000001,21.6
Vayne,베인,1,550,232.0,23.0,30.0,60.0,0.658,3.5,7.0
Vayne,베인,2,653,267.0,27.6,31.3,62.35,0.6797139999999999,4.05,7.4
Vayne,베인,3,756,302.0,32.2,32.6,64.7,0.701428,4.6,7.8
Vayne,베인,4,859,337.0,36.8,33.9,67.05,0.7231420000000001,5.15,8.2
Vayne,베인,5,962,372.0,41.4,35.2,69.4,0.7448560000000001,5.7,8.6
Vayne,베인,6,1065,407.0,46.0,36.5,71.75,0.7665700000000001,6.25,9.0
Vayne,베인,7,1168,442.0,50.599999999999994,37.8,74.1,0.788284,6.800000000000001,9.4
Vayne,베인,8,1271,477.0,55.199999999999996,39.1,76.45,0.8099980000000001,7.3500000000000005,9.8
Vayne,베인,9,1374,512.0,59.8,40.4,78.8,0.831712,7.9,10.2
Vayne,베인,10,1477,547.0,64.4,41.7,81.15,0.8534260000000001,8.45,10.6
Vayne,베인,11,1580,582.0,69.0,43.0,83.5,0.8751400000000001,9.0,11.0
Vayne,베인,12,1683,617.0,73.6,44.3,85.85,0.896854,9.55,11.4
Vayne,베인,13,1786,652.0,78.19999999999999,45.6,88.2,0.9185679999999999,10.100000000000001,11.8
Vayne,베인,14,1889,687.0,82.8,46.900000000000006,90.55,0.9402820000000001,10.65,12.2
Vayne,베인,15,1992,722.0,87.39999999999999,48.2,92.9,0.9619960000000001,11.200000000000001,12.600000000000001
Vayne,베인,16,2095,757.0,92.0,49.5,95.25,0.9837100000000001,11.75,13.0
Vayne,베인,17,2198,792.0,96.6,50.8,97.6,1.005424,12.3,13.4
Vayne,베인,18,2301,827.0,101.19999999999999,52.1,99.95,1.027138,12.850000000000001,13.8
